fund_code,announcement_date,event_date,title,content,source_url
562930.SH,20250616,,易方达基金管理有限公司旗下部分ETF增加国联民生证券为一级交易商的公告,临时报告(基金) 代办券商变更,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-06-16/562930_20250616_H25T.pdf
562960.SH,20250616,,易方达基金管理有限公司旗下部分ETF增加国联民生证券为一级交易商的公告,临时报告(基金) 代办券商变更,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-06-16/562960_20250616_VTTR.pdf
563010.SH,20250616,,易方达基金管理有限公司旗下部分ETF增加国联民生证券为一级交易商的公告,临时报告(基金) 代办券商变更,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-06-16/563010_20250616_6XQO.pdf
512810.SH,20250617,,华宝基金管理有限公司关于华宝中证军工交易型开放式指数证券投资基金实施基金份额拆分并调整最小申购、赎回单位及相关业务安排的公告,share_split 基金份额拆分,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-06-17/512810_20250617_V0RQ.pdf
513320.SH,20250620,,易方达基金管理有限公司旗下部分ETF增加万联证券为一级交易商的公告,临时报告(基金) 代办券商变更,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-06-20/513320_20250620_1MA2.pdf
562930.SH,20250620,,易方达基金管理有限公司旗下部分ETF增加万联证券为一级交易商的公告,临时报告(基金) 代办券商变更,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-06-20/562930_20250620_FGMP.pdf
562960.SH,20250620,,易方达基金管理有限公司旗下部分ETF增加万联证券为一级交易商的公告,临时报告(基金) 代办券商变更,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-06-20/562960_20250620_Z3KN.pdf
563010.SH,20250620,,易方达基金管理有限公司旗下部分ETF增加万联证券为一级交易商的公告,临时报告(基金) 代办券商变更,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-06-20/563010_20250620_I4FH.pdf
512810.SH,20250623,,华宝基金管理有限公司关于华宝中证军工交易型开放式指数证券投资基金基金份额拆分结果的公告,share_split 基金份额拆分,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-06-23/512810_20250623_MN62.pdf
159712.SZ,20250625,,国泰基金管理有限公司关于调整证券投资基金主流动性服务商的公告,,https://static.cninfo.com.cn/finalpage/2025-06-25/1223971910.PDF
159533.SZ,20250626,,博时中证2000交易型开放式指数证券投资基金基金产品资料概要更新,,https://static.cninfo.com.cn/finalpage/2025-06-26/1223981483.PDF
159712.SZ,20250626,,国泰中证港股通50交易型开放式指数证券投资基金暂停申购及赎回业务的公告,,https://static.cninfo.com.cn/finalpage/2025-06-26/1223979491.PDF
513320.SH,20250626,,关于旗下部分基金2025年7月1日因港股通非交易日及境外主要投资市场节假日暂停申购、赎回、转换、定期定额投资业务的提示性公告,基金运作(基金) ETF申购赎回,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-06-26/513320_20250626_IVTB.pdf
561760.SH,20250626,,博时中证油气资源交易型开放式指数证券投资基金基金产品资料概要更新,基金运作(基金) 更新招募类/产品资料概要公告及文件,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-06-26/561760_20250626_WXEP.pdf
561780.SH,20250626,,博时中证1000增强策略交易型开放式指数证券投资基金基金产品资料概要更新,基金运作(基金) 更新招募类/产品资料概要公告及文件,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-06-26/561780_20250626_GXBF.pdf
159542.SZ,20250628,,大成中证工程机械主题交易型开放式指数证券投资基金更新招募说明书,,https://static.cninfo.com.cn/finalpage/2025-06-28/1224016003.PDF
159542.SZ,20250630,,大成中证工程机械主题交易型开放式指数证券投资基金基金产品资料概要更新,,https://static.cninfo.com.cn/finalpage/2025-06-30/1224016292.PDF
159542.SZ,20250630,,大成基金管理有限公司关于再次提请投资者及时更新已过期身份证件及其他身份基本信息的公告,,https://static.cninfo.com.cn/finalpage/2025-06-30/1224015929.PDF
560520.SH,20250630,,大成中证红利低波动100交易型开放式指数证券投资基金基金产品资料概要更新,基金运作(基金) 更新招募类/产品资料概要公告及文件,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-06-30/560520_20250630_4IER.pdf
560520.SH,20250630,,大成基金管理有限公司关于再次提请投资者及时更新已过期身份证件及其他身份基本信息的公告,基金管理人公告(基金) 投资者服务,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-06-30/560520_20250630_2HD9.pdf
159386.SZ,20250701,,永赢基金管理有限公司关于旗下部分基金增加申购赎回代理券商的公告,,https://static.cninfo.com.cn/finalpage/2025-07-01/1224039428.PDF
512800.SH,20250701,,华宝基金管理有限公司关于华宝中证银行交易型开放式指数证券投资基金实施基金份额拆分并调整最小申购、赎回单位及相关业务安排的公告,share_split 基金份额拆分,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-07-01/512800_20250701_6LD2.pdf
588940.SH,20250702,,富国基金管理有限公司关于旗下基金投资关联方承销期内承销证券的公告,临时报告(基金) 重大关联交易事项,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-07-02/588940_20250702_PSVL.pdf
513320.SH,20250703,,易方达基金管理有限公司关于设立易方达财富管理基金销售（广州）有限公司的公告,基金管理人公告(基金) 基金管理人情况发生变更,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-07-03/513320_20250703_1FHI.pdf
516570.SH,20250703,,易方达基金管理有限公司关于设立易方达财富管理基金销售（广州）有限公司的公告,基金管理人公告(基金) 基金管理人情况发生变更,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-07-03/516570_20250703_9R5W.pdf
560820.SH,20250703,,关于新华中证A50交易型开放式指数证券投资基金基金资产净值连续低于5000万元的提示性公告,临时报告(基金) 提示性公告,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-07-03/560820_20250703_90UI.pdf
562920.SH,20250703,,易方达基金管理有限公司关于设立易方达财富管理基金销售（广州）有限公司的公告,基金管理人公告(基金) 基金管理人情况发生变更,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-07-03/562920_20250703_J1BB.pdf
562930.SH,20250703,,易方达基金管理有限公司关于设立易方达财富管理基金销售（广州）有限公司的公告,基金管理人公告(基金) 基金管理人情况发生变更,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-07-03/562930_20250703_360C.pdf
562960.SH,20250703,,易方达基金管理有限公司关于设立易方达财富管理基金销售（广州）有限公司的公告,基金管理人公告(基金) 基金管理人情况发生变更,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-07-03/562960_20250703_OPMC.pdf
563010.SH,20250703,,易方达基金管理有限公司关于设立易方达财富管理基金销售（广州）有限公司的公告,基金管理人公告(基金) 基金管理人情况发生变更,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-07-03/563010_20250703_DUOS.pdf
563900.SH,20250703,,摩根沪深300自由现金流交易型开放式指数证券投资基金分红公告,基金运作(基金) 收益分配,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-07-03/563900_20250703_B8R6.pdf
159211.SZ,20250704,,富国基金管理有限公司关于新增方正证券股份有限公司为部分基金申购赎回代理券商的公告,,https://static.cninfo.com.cn/finalpage/2025-07-04/1224071363.PDF
159211.SZ,20250704,,深证100ETF富国：富国基金管理有限公司关于新增方正证券股份有限公司为部分基金申购赎回代理券商的公告,,https://disc.static.szse.cn/download/disc/disk03/finalpage/2025-07-03/042078dd-487c-48a3-984b-75deaa2c90b7.PDF
563900.SH,20250704,,关于新增方正证券股份有限公司为摩根沪深300自由现金流交易型开放式指数证券投资基金申购赎回代理券商的公告,临时报告(基金) 代办券商变更,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-07-04/563900_20250704_6GX9.pdf
512800.SH,20250707,,华宝基金管理有限公司关于华宝中证银行交易型开放式指数证券投资基金基金份额拆分结果的公告,share_split 基金份额拆分,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-07-07/512800_20250707_PJ9L.pdf
159851.SZ,20250708,,华宝基金管理有限公司关于华宝中证金融科技主题交易型开放式指数证券投资基金实施基金份额拆分并调整最小申购、赎回单位及相关业务安排的公告,,https://static.cninfo.com.cn/finalpage/2025-07-08/1224089337.PDF
159851.SZ,20250709,,华宝中证金融科技主题交易型开放式指数证券投资基金基金产品资料概要（更新）,,https://static.cninfo.com.cn/finalpage/2025-07-09/1224103391.PDF
159851.SZ,20250709,,华宝中证金融科技主题交易型开放式指数证券投资基金招募说明书（更新）,,https://static.cninfo.com.cn/finalpage/2025-07-09/1224103385.PDF
159787.SZ,20250710,,易方达基金管理有限公司关于董事变更情况的公告,,https://static.cninfo.com.cn/finalpage/2025-07-10/1224117955.PDF
513320.SH,20250710,,易方达基金管理有限公司关于董事变更情况的公告,基金管理人公告(基金) 基金管理人情况发生变更,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-07-10/513320_20250710_DL6D.pdf
516570.SH,20250710,,易方达基金管理有限公司关于董事变更情况的公告,基金管理人公告(基金) 基金管理人情况发生变更,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-07-10/516570_20250710_GA7C.pdf
551500.SH,20250710,,易方达基金管理有限公司关于董事变更情况的公告,基金管理人公告(基金) 基金管理人情况发生变更,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-07-10/551500_20250710_3FS8.pdf
560820.SH,20250710,,关于新华中证A50交易型开放式指数证券投资基金基金资产净值连续低于5000万元的提示性公告,临时报告(基金) 提示性公告,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-07-10/560820_20250710_52BE.pdf
562920.SH,20250710,,易方达基金管理有限公司关于董事变更情况的公告,基金管理人公告(基金) 基金管理人情况发生变更,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-07-10/562920_20250710_M6NS.pdf
562930.SH,20250710,,易方达基金管理有限公司关于董事变更情况的公告,基金管理人公告(基金) 基金管理人情况发生变更,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-07-10/562930_20250710_5KQF.pdf
562960.SH,20250710,,易方达基金管理有限公司关于董事变更情况的公告,基金管理人公告(基金) 基金管理人情况发生变更,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-07-10/562960_20250710_COKO.pdf
563010.SH,20250710,,易方达基金管理有限公司关于董事变更情况的公告,基金管理人公告(基金) 基金管理人情况发生变更,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-07-10/563010_20250710_ZPPW.pdf
159200.SZ,20250711,,富国中证AAA科技创新公司债交易型开放式指数证券投资基金产品资料概要更新,,https://static.cninfo.com.cn/finalpage/2025-07-11/1224131282.PDF
159200.SZ,20250711,,富国中证AAA科技创新公司债交易型开放式指数证券投资基金基金合同生效公告,,https://static.cninfo.com.cn/finalpage/2025-07-11/1224131147.PDF
159200.SZ,20250711,,富国基金管理有限公司关于富国中证AAA科技创新公司债交易型开放式指数证券投资基金基金份额折算的公告,,https://static.cninfo.com.cn/finalpage/2025-07-11/1224131164.PDF
159600.SZ,20250711,,关于嘉实中证AAA科技创新公司债交易型开放式指数证券投资基金基金份额折算的公告,,https://static.cninfo.com.cn/finalpage/2025-07-11/1224131211.PDF
159600.SZ,20250711,,嘉实中证AAA科技创新公司债交易型开放式指数证券投资基金基金合同生效公告,,https://static.cninfo.com.cn/finalpage/2025-07-11/1224131206.PDF
511120.SH,20250711,,关于广发上证AAA科技创新公司债交易型开放式指数证券投资基金基金份额折算的公告,基金运作(基金) 基金折算/拆分,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-07-11/511120_20250711_SX8J.pdf
511120.SH,20250711,,广发上证AAA科技创新公司债交易型开放式指数证券投资基金基金合同生效公告,募集(基金) 基金合同生效,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-07-11/511120_20250711_2RG2.pdf
551000.SH,20250711,,关于博时上证AAA科技创新公司债交易型开放式指数证券投资基金基金份额折算的公告,基金运作(基金) 基金折算/拆分,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-07-11/551000_20250711_9YFS.pdf
551000.SH,20250711,,博时上证AAA科技创新公司债交易型开放式指数证券投资基金基金合同生效公告,募集(基金) 基金合同生效,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-07-11/551000_20250711_JWVQ.pdf
551030.SH,20250711,,鹏华上证AAA科技创新公司债交易型开放式指数证券投资基金基金合同生效公告,募集(基金) 基金合同生效,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-07-11/551030_20250711_Z2H9.pdf
551030.SH,20250711,,鹏华基金管理有限公司关于鹏华上证AAA科技创新公司债交易型开放式指数证券投资基金基金份额折算的公告20250711,基金运作(基金) 基金折算/拆分,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-07-11/551030_20250711_ZNEG.pdf
551500.SH,20250711,,易方达中证AAA科技创新公司债交易型开放式指数证券投资基金基金合同生效公告,募集(基金) 基金合同生效,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-07-11/551500_20250711_H6CL.pdf
551500.SH,20250711,,易方达基金管理有限公司关于易方达中证AAA科技创新公司债交易型开放式指数证券投资基金基金份额折算的公告,基金运作(基金) 基金折算/拆分,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-07-11/551500_20250711_YBZX.pdf
551550.SH,20250711,,关于华夏中证AAA科技创新公司债交易型开放式指数证券投资基金基金份额折算的公告,基金运作(基金) 基金折算/拆分,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-07-11/551550_20250711_FVM2.pdf
551550.SH,20250711,,华夏中证AAA科技创新公司债交易型开放式指数证券投资基金基金合同生效公告,募集(基金) 基金合同生效,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-07-11/551550_20250711_VKPV.pdf
551550.SH,20250711,,华夏基金管理有限公司公告,基金管理人公告(基金) 基金管理人情况发生变更,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-07-11/551550_20250711_7ROZ.pdf
551900.SH,20250711,,招商中证AAA科技创新公司债交易型开放式指数证券投资基金基金份额折算的公告,基金运作(基金) 基金折算/拆分,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-07-11/551900_20250711_GFUQ.pdf
551900.SH,20250711,,招商中证AAA科技创新公司债交易型开放式指数证券投资基金基金合同生效公告,募集(基金) 基金合同生效,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-07-11/551900_20250711_3OEM.pdf
562920.SH,20250711,,易方达基金管理有限公司关于旗下基金关联交易事项的公告,临时报告(基金) 重大关联交易事项,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-07-11/562920_20250711_RXKM.pdf
562960.SH,20250711,,易方达基金管理有限公司关于旗下基金关联交易事项的公告,临时报告(基金) 重大关联交易事项,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-07-11/562960_20250711_H7Q6.pdf
563010.SH,20250711,,易方达基金管理有限公司关于旗下基金关联交易事项的公告,临时报告(基金) 重大关联交易事项,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-07-11/563010_20250711_O0HB.pdf
159200.SZ,20250712,,富国基金管理有限公司关于富国中证AAA科技创新公司债交易型开放式指数证券投资基金基金份额折算结果的公告,,https://static.cninfo.com.cn/finalpage/2025-07-12/1224146644.PDF
511120.SH,20250712,,关于广发上证AAA科技创新公司债交易型开放式指数证券投资基金基金份额折算结果的公告,基金运作(基金) 基金折算/拆分,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-07-12/511120_20250712_6HIF.pdf
551000.SH,20250712,,关于博时上证AAA科技创新公司债交易型开放式指数证券投资基金基金份额折算结果的公告,基金运作(基金) 基金折算/拆分,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-07-12/551000_20250712_EOAF.pdf
551000.SH,20250712,,博时上证AAA科技创新公司债交易型开放式指数证券投资基金基金产品资料概要更新,基金运作(基金) 更新招募类/产品资料概要公告及文件,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-07-12/551000_20250712_5DSA.pdf
551030.SH,20250712,,鹏华基金管理有限公司关于鹏华上证AAA科技创新公司债交易型开放式指数证券投资基金基金份额折算结果的公告,基金运作(基金) 基金折算/拆分,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-07-12/551030_20250712_FZT9.pdf
551500.SH,20250712,,易方达基金管理有限公司关于易方达中证AAA科技创新公司债交易型开放式指数证券投资基金基金份额折算结果的公告,基金运作(基金) 基金折算/拆分,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-07-12/551500_20250712_91D2.pdf
551550.SH,20250712,,关于华夏中证AAA科技创新公司债交易型开放式指数证券投资基金基金份额折算结果的公告,基金运作(基金) 基金折算/拆分,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-07-12/551550_20250712_NODM.pdf
551900.SH,20250712,,关于招商中证AAA科技创新公司债交易型开放式指数证券投资基金基金份额折算结果的公告,基金运作(基金) 基金折算/拆分,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-07-12/551900_20250712_90WD.pdf
159200.SZ,20250714,,富国中证AAA科技创新公司债交易型开放式指数证券投资基金上市交易公告书,,https://static.cninfo.com.cn/finalpage/2025-07-14/1224146007.PDF
159200.SZ,20250714,,富国中证AAA科技创新公司债交易型开放式指数证券投资基金开放申购、赎回业务的公告,,https://static.cninfo.com.cn/finalpage/2025-07-14/1224146006.PDF
159600.SZ,20250714,,关于嘉实中证AAA科技创新公司债交易型开放式指数证券投资基金基金份额折算结果的公告,,https://static.cninfo.com.cn/finalpage/2025-07-14/1224146834.PDF
159600.SZ,20250714,,嘉实中证AAA科技创新公司债交易型开放式指数证券投资基金上市交易公告书,,https://static.cninfo.com.cn/finalpage/2025-07-14/1224145007.PDF
159600.SZ,20250714,,嘉实中证AAA科技创新公司债交易型开放式指数证券投资基金开放日常申购、赎回业务的公告,,https://static.cninfo.com.cn/finalpage/2025-07-14/1224145006.PDF
159851.SZ,20250714,,华宝基金管理有限公司关于华宝中证金融科技主题交易型开放式指数证券投资基金基金份额拆分结果的公告,,https://static.cninfo.com.cn/finalpage/2025-07-14/1224146835.PDF
511120.SH,20250714,,关于广发上证AAA科技创新公司债交易型开放式指数证券投资基金开放日常申购、赎回业务的公告,基金运作(基金) ETF申购赎回,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-07-14/511120_20250714_2RFK.pdf
511120.SH,20250714,,广发上证AAA科技创新公司债交易型开放式指数证券投资基金上市交易公告书,上市(基金) 上市交易公告书,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-07-14/511120_20250714_GPC8.pdf
511120.SH,20250714,,广发上证AAA科技创新公司债交易型开放式指数证券投资基金上市交易公告书提示性公告,上市(基金) 上市交易公告书,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-07-14/511120_20250714_D03Z.pdf
511120.SH,20250714,,广发上证AAA科技创新公司债交易型开放式指数证券投资基金基金产品资料概要更新,基金运作(基金) 更新招募类/产品资料概要公告及文件,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-07-14/511120_20250714_W1DM.pdf
551000.SH,20250714,,博时上证AAA科技创新公司债交易型开放式指数证券投资基金上市交易公告书,上市(基金) 上市交易公告书,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-07-14/551000_20250714_9Q0Q.pdf
551000.SH,20250714,,博时上证AAA科技创新公司债交易型开放式指数证券投资基金开放日常申购、赎回业务的公告,基金运作(基金) ETF申购赎回,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-07-14/551000_20250714_A62B.pdf
551030.SH,20250714,,鹏华上证AAA科技创新公司债交易型开放式指数证券投资基金上市交易公告书,上市(基金) 上市交易公告书,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-07-14/551030_20250714_955L.pdf
551030.SH,20250714,,鹏华上证AAA科技创新公司债交易型开放式指数证券投资基金开放日常申购、赎回业务的公告,基金运作(基金) ETF申购赎回,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-07-14/551030_20250714_1Y9A.pdf
551500.SH,20250714,,易方达中证AAA科技创新公司债交易型开放式指数证券投资基金上市交易公告书,上市(基金) 上市交易公告书,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-07-14/551500_20250714_JEM6.pdf
551500.SH,20250714,,易方达中证AAA科技创新公司债交易型开放式指数证券投资基金开放日常申购、赎回业务并调整最小申购赎回单位的公告,基金运作(基金) ETF申购赎回,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-07-14/551500_20250714_UIKZ.pdf
551550.SH,20250714,,华夏中证AAA科技创新公司债交易型开放式指数证券投资基金上市交易公告书,上市(基金) 上市交易公告书,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-07-14/551550_20250714_X4Q2.pdf
551550.SH,20250714,,华夏中证AAA科技创新公司债交易型开放式指数证券投资基金基金产品资料概要更新,基金运作(基金) 更新招募类/产品资料概要公告及文件,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-07-14/551550_20250714_UDUD.pdf
551550.SH,20250714,,华夏中证AAA科技创新公司债交易型开放式指数证券投资基金开放日常申购、赎回业务公告,基金运作(基金) ETF申购赎回,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-07-14/551550_20250714_BU9W.pdf
551900.SH,20250714,,关于开放招商中证AAA科技创新公司债交易型开放式指数证券投资基金日常申购赎回业务的公告,基金运作(基金) ETF申购赎回,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-07-14/551900_20250714_XLR2.pdf
551900.SH,20250714,,招商中证AAA科技创新公司债交易型开放式指数证券投资基金上市交易公告书,上市(基金) 上市交易公告书,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-07-14/551900_20250714_EZ8E.pdf
551900.SH,20250714,,招商中证AAA科技创新公司债交易型开放式指数证券投资基金上市交易公告书提示性公告,上市(基金) 上市交易公告书,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-07-14/551900_20250714_L5B3.pdf
159363.SZ,20250715,,华宝基金管理有限公司关于华宝创业板人工智能交易型开放式指数证券投资基金实施基金份额拆分并调整最小申购、赎回单位及相关业务安排的公告,,https://static.cninfo.com.cn/finalpage/2025-07-15/1224161909.PDF
159536.SZ,20250715,,汇添富基金管理股份有限公司关于董事长变更的公告,,https://static.cninfo.com.cn/finalpage/2025-07-15/1224165129.PDF
551500.SH,20250715,,易方达中证AAA科技创新公司债交易型开放式指数证券投资基金基金产品资料概要更新,基金运作(基金) 更新招募类/产品资料概要公告及文件,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-07-15/551500_20250715_MZ2I.pdf
561780.SH,20250716,,博时基金管理有限公司关于调整博时中证1000增强策略交易型开放式指数证券投资基金最小申购、赎回单位的公告,临时报告(基金) 其他事项,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-07-16/561780_20250716_DNZX.pdf
159200.SZ,20250717,,关于富国中证AAA科技创新公司债交易型开放式指数证券投资基金上市交易提示性公告,,https://static.cninfo.com.cn/finalpage/2025-07-17/1224189551.PDF
159200.SZ,20250717,,关于富国中证AAA科技创新公司债交易型开放式指数证券投资基金新增流动性服务商的公告,,https://static.cninfo.com.cn/finalpage/2025-07-17/1224188255.PDF
159366.SZ,20250717,,永赢中证港股通医疗主题交易型开放式指数证券投资基金2025年第2季度报告,,https://static.cninfo.com.cn/finalpage/2025-07-17/1224190044.PDF
159600.SZ,20250717,,关于嘉实中证AAA科技创新公司债交易型开放式指数证券投资基金上市交易提示性公告,,https://static.cninfo.com.cn/finalpage/2025-07-17/1224190237.PDF
159600.SZ,20250717,,关于嘉实中证AAA科技创新公司债交易型开放式指数证券投资基金流动性服务商的公告,,https://static.cninfo.com.cn/finalpage/2025-07-17/1224188307.PDF
159600.SZ,20250717,,嘉实中证AAA科技创新公司债交易型开放式指数证券投资基金基金产品资料概要更新（2025年07月17日）,,https://static.cninfo.com.cn/finalpage/2025-07-17/1224189272.PDF
511120.SH,20250717,,广发上证AAA科技创新公司债交易型开放式指数证券投资基金上市交易提示性公告,上市(基金) 上市交易公告书,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-07-17/511120_20250717_WF74.pdf
511120.SH,20250717,,广发上证AAA科技创新公司债交易型开放式指数证券投资基金基金产品资料概要更新,基金运作(基金) 更新招募类/产品资料概要公告及文件,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-07-17/511120_20250717_5XR6.pdf
511120.SH,20250717,,广发上证AAA科技创新公司债交易型开放式指数证券投资基金更新的招募说明书,基金运作(基金) 更新招募类/产品资料概要公告及文件,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-07-17/511120_20250717_7R3S.pdf
551000.SH,20250717,,博时上证AAA科技创新公司债交易型开放式指数证券投资基金上市交易提示性公告,上市(基金) 上市交易公告书,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-07-17/551000_20250717_ANBK.pdf
551030.SH,20250717,,鹏华上证AAA科技创新公司债交易型开放式指数证券投资基金上市交易提示性公告,临时报告(基金) 提示性公告,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-07-17/551030_20250717_8K5M.pdf
551500.SH,20250717,,易方达中证AAA科技创新公司债交易型开放式指数证券投资基金上市交易提示性公告,上市(基金) 上市交易公告书,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-07-17/551500_20250717_C1Z7.pdf
551500.SH,20250717,,易方达中证AAA科技创新公司债交易型开放式指数证券投资基金更新的招募说明书,基金运作(基金) 更新招募类/产品资料概要公告及文件,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-07-17/551500_20250717_PYTR.pdf
551550.SH,20250717,,华夏中证AAA科技创新公司债交易型开放式指数证券投资基金上市交易提示性公告,上市(基金) 上市交易公告书,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-07-17/551550_20250717_NJVV.pdf
551550.SH,20250717,,华夏基金管理有限公司关于华夏中证AAA科技创新公司债交易型开放式指数证券投资基金新增申购赎回代办证券公司的公告,临时报告(基金) 营销活动,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-07-17/551550_20250717_EFZ7.pdf
551900.SH,20250717,,招商中证AAA科技创新公司债交易型开放式指数证券投资基金上市交易提示性公告,上市(基金) 上市交易公告书,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-07-17/551900_20250717_YPMF.pdf
561780.SH,20250717,,博时中证1000增强策略交易型开放式指数证券投资基金更新招募说明书,基金运作(基金) 更新招募类/产品资料概要公告及文件,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-07-17/561780_20250717_N693.pdf
159200.SZ,20250718,,富国中证AAA科技创新公司债交易型开放式指数证券投资基金产品资料概要更新,,https://static.cninfo.com.cn/finalpage/2025-07-18/1224202397.PDF
516460.SH,20250718,,鹏华中证800自由现金流交易型开放式指数证券投资基金2025年第2季度报告,定期报告(基金) 季度报告,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-07-18/516460_20250718_9JBW.pdf
516950.SH,20250718,,银华中证基建交易型开放式指数证券投资基金2025年第2季度报告,定期报告(基金) 季度报告,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-07-18/516950_20250718_X307.pdf
551000.SH,20250718,,博时上证AAA科技创新公司债交易型开放式指数证券投资基金基金产品资料概要更新,基金运作(基金) 更新招募类/产品资料概要公告及文件,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-07-18/551000_20250718_42QP.pdf
560680.SH,20250718,,广发中证主要消费交易型开放式指数证券投资基金2025年第2季度报告,定期报告(基金) 季度报告,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-07-18/560680_20250718_B9K0.pdf
560680.SH,20250718,,广发基金管理有限公司关于旗下基金2025年第2季度报告提示性公告,定期报告(基金) 季度报告,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-07-18/560680_20250718_Q0B2.pdf
