fund_code,name,is_etf_candidate,candidate_rule,category,subcategory,fund_type,benchmark,market,status,list_date,delist_date,management,category_rule,review_note,sw_index_code,sw_industry_name,sw_level,sw_parent_code,sw_match_term,sw_match_rule
159267.SZ,华安国证航天航空行业ETF,Y,include:name_etf,国防军工,航空航天,股票型,国证航天航空行业指数收益率×100%,E,L,2025/8/1,,华安基金管理有限公司,fund_type/benchmark/name:index_candidate,,,,,,,
159275.SZ,华宝中证全指农牧渔ETF,Y,include:name_etf,消费,农牧,股票型,中证全指农牧渔指数收益率×100%,E,L,2025/9/29,,华宝基金管理有限公司,fund_type/benchmark/name:index_candidate,,,,,,,
159283.SZ,南方中证通用航空主题ETF,Y,include:name_etf,国防军工,航空航天,股票型,中证通用航空主题指数×100%,E,L,2025/8/21,,南方基金管理股份有限公司,fund_type/benchmark/name:index_candidate,,,,,,,
159301.SZ,华夏中证全指公用事业ETF,Y,include:name_etf,公用事业,公用事业,股票型,中证全指公用事业指数收益率×100%,E,L,2024/7/22,,华夏基金管理有限公司,sw2021:index_classify,,801160.SI,公用事业,L1,0,公用事业,sw2021:industry_name
159326.SZ,华夏中证电网设备主题ETF,Y,include:name_etf,新能源,电网设备,股票型,中证电网设备主题指数收益率×100%,E,L,2024/9/9,,华夏基金管理有限公司,sw2021:index_classify,,801738.SI,电网设备,L2,630000,电网设备,sw2021:industry_name
159328.SZ,易方达中证家电龙头ETF,Y,include:name_etf,消费,家电,股票型,中证家电龙头指数收益率×100%,E,L,2024/11/15,,易方达基金管理有限公司,fund_type/benchmark/name:index_candidate,,,,,,,
159378.SZ,永赢国证通用航空产业ETF,Y,include:name_etf,国防军工,航空航天,股票型,国证通用航空产业指数收益率×100%,E,L,2025/1/10,,永赢基金管理有限公司,fund_type/benchmark/name:index_candidate,,,,,,,
159392.SZ,富国国证通用航空产业ETF,Y,include:name_etf,国防军工,航空航天,股票型,国证通用航空产业指数收益率×100%,E,L,2025/5/14,,富国基金管理有限公司,fund_type/benchmark/name:index_candidate,,,,,,,
159517.SZ,银华中证800增强策略ETF,Y,include:name_etf,指数增强,中证800,股票型,中证800指数收益率×100%,E,L,2023/9/5,,银华基金管理股份有限公司,fund_type/benchmark/name:index_candidate,,,,,,,
159520.SZ,工银瑞信中证消费龙头ETF,Y,include:name_etf,消费,消费综合,股票型,中证消费龙头指数收益率×100%,E,L,2023/10/31,,工银瑞信基金管理有限公司,fund_type/benchmark/name:index_candidate,,,,,,,
159523.SZ,华夏中证智选300成长创新策略ETF,Y,include:name_etf,宽基,其他,股票型,中证智选300成长创新策略指数收益率×100%,E,L,2023/9/19,,华夏基金管理有限公司,fund_type/benchmark/name:index_candidate,,,,,,,
159527.SZ,广发中证云计算与大数据主题ETF,Y,include:name_etf,科技,人工智能,股票型,中证云计算与大数据主题指数收益率×100%,E,L,2024/2/1,,广发基金管理有限公司,fund_type/benchmark/name:index_candidate,,,,,,,
159528.SZ,富国中证国有企业改革ETF,Y,include:name_etf,宽基,其他,股票型,中证国有企业改革指数收益率×100%,E,L,2024/5/20,,富国基金管理有限公司,fund_type/benchmark/name:index_candidate,,,,,,,
159537.SZ,国泰国证信息技术创新主题ETF,Y,include:name_etf,科技,计算机,股票型,国证信息技术创新主题指数收益率×100%,E,L,2023/10/10,,国泰基金管理有限公司,fund_type/benchmark/name:index_candidate,,,,,,,
159538.SZ,富国国证信息技术创新主题ETF,Y,include:name_etf,科技,计算机,股票型,国证信息技术创新主题指数收益率×100%,E,L,2023/9/22,,富国基金管理有限公司,fund_type/benchmark/name:index_candidate,,,,,,,
159539.SZ,广发国证信息技术创新主题ETF,Y,include:name_etf,科技,计算机,股票型,国证信息技术创新主题指数收益率×100%,E,L,2023/9/28,,广发基金管理有限公司,fund_type/benchmark/name:index_candidate,,,,,,,
159540.SZ,易方达国证信息技术创新主题ETF,Y,include:name_etf,科技,计算机,股票型,国证信息技术创新主题指数收益率×100%,E,L,2023/9/28,,易方达基金管理有限公司,fund_type/benchmark/name:index_candidate,,,,,,,
159546.SZ,国泰中证全指集成电路ETF,Y,include:name_etf,科技,半导体,股票型,中证全指集成电路指数收益率×100%,E,L,2023/10/20,,国泰基金管理有限公司,fund_type/benchmark/name:index_candidate,,,,,,,
159587.SZ,广发国证粮食产业ETF,Y,include:name_etf,消费,农牧,股票型,国证粮食产业指数收益率×100%,E,L,2024/8/21,,广发基金管理有限公司,fund_type/benchmark/name:index_candidate,,,,,,,
159608.SZ,广发中证稀有金属主题ETF,Y,include:name_etf,周期,有色金属,股票型,中证稀有金属主题指数×100%,E,L,2021/12/23,,广发基金管理有限公司,fund_type/benchmark/name:index_candidate,,,,,,,
159611.SZ,广发中证全指电力公用事业ETF,Y,include:name_etf,公用事业,电力,股票型,中证全指电力公用事业指数×100%,E,L,2022/1/7,,广发基金管理有限公司,sw2021:index_classify,,801160.SI,公用事业,L1,0,公用事业,sw2021:industry_name
159613.SZ,嘉实中证信息安全主题ETF,Y,include:name_etf,科技,计算机,股票型,中证信息安全主题指数收益率×100%,E,L,2022/1/27,,嘉实基金管理有限公司,fund_type/benchmark/name:index_candidate,,,,,,,
159616.SZ,建信中证农牧主题ETF,Y,include:name_etf,消费,农牧,股票型,中证农牧主题指数收益率×100%,E,L,2022/8/8,,建信基金管理有限责任公司,fund_type/benchmark/name:index_candidate,,,,,,,
159619.SZ,国泰中证基建ETF,Y,include:name_etf,周期,基建,股票型,中证基建指数收益率×100%,E,L,2022/2/18,,国泰基金管理有限公司,fund_type/benchmark/name:index_candidate,,,,,,,
159620.SZ,华夏中证智选500成长创新策略ETF,Y,include:name_etf,宽基,其他,股票型,中证智选500成长创新策略指数收益率×100%,E,L,2022/8/5,,华夏基金管理有限公司,fund_type/benchmark/name:index_candidate,,,,,,,
159623.SZ,博时中证成渝地区双城经济圈成份ETF,Y,include:name_etf,宽基,其他,股票型,中证成渝地区双城经济圈成份指数收益率×100%,E,L,2022/9/9,,博时基金管理有限公司,fund_type/benchmark/name:index_candidate,,,,,,,
159625.SZ,嘉实国证绿色电力ETF,Y,include:name_etf,公用事业,电力,股票型,国证绿色电力指数收益率×100%,E,L,2022/4/29,,嘉实基金管理有限公司,sw2021:index_classify,,801161.SI,电力,L2,410000,电力,sw2021:industry_name
159627.SZ,华夏中证A100ETF,Y,include:name_etf,宽基,其他,股票型,中证A100指数收益率×100%,E,L,2022/11/30,,华夏基金管理有限公司,fund_type/benchmark/name:index_candidate,,,,,,,
159630.SZ,汇添富中证A100ETF,Y,include:name_etf,宽基,其他,股票型,中证A100指数收益率×100%,E,L,2022/11/1,,汇添富基金管理股份有限公司,fund_type/benchmark/name:index_candidate,,,,,,,
159631.SZ,招商中证A100ETF,Y,include:name_etf,宽基,其他,股票型,中证A100指数收益率×100%,E,L,2022/8/26,,招商基金管理有限公司,fund_type/benchmark/name:index_candidate,,,,,,,
159635.SZ,华夏中证基建ETF,Y,include:name_etf,周期,基建,股票型,中证基建指数收益率×100%,E,L,2022/7/12,,华夏基金管理有限公司,fund_type/benchmark/name:index_candidate,,,,,,,
159639.SZ,南方中证上海环交所碳中和ETF,Y,include:name_etf,新能源,碳中和,股票型,中证上海环交所碳中和指数收益率×100%,E,L,2022/7/19,,南方基金管理股份有限公司,fund_type/benchmark/name:index_candidate,,,,,,,
159640.SZ,工银瑞信中证上海环交所碳中和ETF,Y,include:name_etf,新能源,碳中和,股票型,中证上海环交所碳中和指数收益率×100%,E,L,2022/7/21,,工银瑞信基金管理有限公司,fund_type/benchmark/name:index_candidate,,,,,,,
159641.SZ,招商中证上海环交所碳中和ETF,Y,include:name_etf,新能源,碳中和,股票型,中证上海环交所碳中和指数收益率×100%,E,L,2022/7/22,,招商基金管理有限公司,fund_type/benchmark/name:index_candidate,,,,,,,
159642.SZ,大成中证上海环交所碳中和ETF,Y,include:name_etf,新能源,碳中和,股票型,中证上海环交所碳中和指数收益率×100%,E,L,2022/7/21,,大成基金管理有限公司,fund_type/benchmark/name:index_candidate,,,,,,,
159661.SZ,嘉实中证A100ETF,Y,include:name_etf,宽基,其他,股票型,中证A100指数收益率×100%,E,L,2023/12/1,,嘉实基金管理有限公司,fund_type/benchmark/name:index_candidate,,,,,,,
159662.SZ,南方国证交通运输行业ETF,Y,include:name_etf,周期,交通运输,股票型,国证交通运输行业指数×100%,E,L,2022/12/1,,南方基金管理股份有限公司,sw2021:index_classify,,801170.SI,交通运输,L1,0,交通运输,sw2021:industry_name
159663.SZ,华夏中证机床ETF,Y,include:name_etf,周期,机械设备,股票型,中证机床指数收益率×100%,E,L,2022/10/26,,华夏基金管理有限公司,fund_type/benchmark/name:index_candidate,,,,,,,
159666.SZ,华夏中证全指运输ETF,Y,include:name_etf,周期,交通运输,股票型,中证全指运输指数收益率×100%,E,L,2023/2/13,,华夏基金管理有限公司,fund_type/benchmark/name:index_candidate,,,,,,,
159667.SZ,国泰中证机床ETF,Y,include:name_etf,周期,机械设备,股票型,中证机床指数收益率×100%,E,L,2022/10/26,,国泰基金管理有限公司,fund_type/benchmark/name:index_candidate,,,,,,,
159669.SZ,国泰国证绿色电力ETF,Y,include:name_etf,公用事业,电力,股票型,国证绿色电力指数收益率×100%,E,L,2023/1/11,,国泰基金管理有限公司,sw2021:index_classify,,801161.SI,电力,L2,410000,电力,sw2021:industry_name
159671.SZ,工银瑞信中证稀有金属主题ETF,Y,include:name_etf,周期,有色金属,股票型,中证稀有金属主题指数收益率×100%,E,L,2023/3/10,,工银瑞信基金管理有限公司,fund_type/benchmark/name:index_candidate,,,,,,,
159672.SZ,博时中证主要消费ETF,Y,include:name_etf,消费,消费综合,股票型,中证主要消费指数收益率×100%,E,L,2023/4/3,,博时基金管理有限公司,fund_type/benchmark/name:index_candidate,,,,,,,
159686.SZ,易方达中证A100ETF,Y,include:name_etf,宽基,其他,股票型,中证A100指数收益率×100%,E,L,2023/7/19,,易方达基金管理有限公司,fund_type/benchmark/name:index_candidate,,,,,,,
159689.SZ,南方中证主要消费ETF,Y,include:name_etf,消费,消费综合,股票型,中证主要消费指数×100%,E,L,2023/3/13,,南方基金管理股份有限公司,fund_type/benchmark/name:index_candidate,,,,,,,
159698.SZ,鹏华国证粮食产业ETF,Y,include:name_etf,消费,农牧,股票型,国证粮食产业指数收益率×100%,E,L,2023/8/18,,鹏华基金管理有限公司,fund_type/benchmark/name:index_candidate,,,,,,,
159701.SZ,招商中证物联网主题ETF,Y,include:name_etf,科技,通信,股票型,中证物联网主题指数收益率×100%,E,L,2021/12/23,,招商基金管理有限公司,fund_type/benchmark/name:index_candidate,,,,,,,
159703.SZ,天弘中证新材料主题ETF,Y,include:name_etf,周期,新材料,股票型,中证新材料主题指数×100%,E,L,2021/6/8,,天弘基金管理有限公司,fund_type/benchmark/name:index_candidate,,,,,,,
159719.SZ,平安富时中国国企开放共赢ETF,Y,include:name_etf,宽基,其他,股票型,富时中国国企开放共赢指数收益率×100%,E,L,2021/12/28,,平安基金管理有限公司,fund_type/benchmark/name:index_candidate,,,,,,,
159725.SZ,工银瑞信中证线上消费主题ETF,Y,include:name_etf,消费,消费综合,股票型,中证线上消费主题指数收益率×100%,E,L,2021/7/2,,工银瑞信基金管理有限公司,fund_type/benchmark/name:index_candidate,,,,,,,
159728.SZ,南方国证在线消费ETF,Y,include:name_etf,消费,消费综合,股票型,国证在线消费指数×100%,E,L,2022/1/11,,南方基金管理股份有限公司,fund_type/benchmark/name:index_candidate,,,,,,,
159731.SZ,华夏中证石化产业ETF,Y,include:name_etf,周期,化工,股票型,中证石化产业指数收益率×100%,E,L,2021/12/10,,华夏基金管理有限公司,fund_type/benchmark/name:index_candidate,,,,,,,
159736.SZ,天弘中证食品饮料ETF,Y,include:name_etf,消费,食品饮料,股票型,中证食品饮料指数收益率×100%,E,L,2021/9/27,,天弘基金管理有限公司,sw2021:index_classify,,801120.SI,食品饮料,L1,0,食品饮料,sw2021:industry_name
159739.SZ,鹏华中证云计算与大数据主题ETF,Y,include:name_etf,科技,人工智能,股票型,中证云计算与大数据主题指数收益率×100%,E,L,2021/11/17,,鹏华基金管理有限公司,fund_type/benchmark/name:index_candidate,,,,,,,
159743.SZ,博时中证湖北新旧动能转换ETF,Y,include:name_etf,宽基,其他,股票型,中证湖北新旧动能转换指数收益率×100%,E,L,2022/1/11,,博时基金管理有限公司,fund_type/benchmark/name:index_candidate,,,,,,,
159745.SZ,国泰中证全指建筑材料ETF,Y,include:name_etf,周期,建筑材料,股票型,中证全指建筑材料指数收益率×100%,E,L,2021/6/18,,国泰基金管理有限公司,sw2021:index_classify,,801710.SI,建筑材料,L1,0,建筑材料,sw2021:industry_name
159761.SZ,国泰中证新材料主题ETF,Y,include:name_etf,周期,新材料,股票型,中证新材料主题指数收益率×100%,E,L,2021/12/13,,国泰基金管理有限公司,fund_type/benchmark/name:index_candidate,,,,,,,
159763.SZ,建信中证新材料主题ETF,Y,include:name_etf,周期,新材料,股票型,中证新材料主题指数×100%,E,L,2021/9/13,,建信基金管理有限责任公司,fund_type/benchmark/name:index_candidate,,,,,,,
159766.SZ,富国中证旅游主题ETF,Y,include:name_etf,消费,消费综合,股票型,中证旅游主题指数收益率×100%,E,L,2021/7/23,,富国基金管理有限公司,fund_type/benchmark/name:index_candidate,,,,,,,
159786.SZ,银华中证虚拟现实主题ETF,Y,include:name_etf,科技,人工智能,股票型,中证虚拟现实主题指数收益率×100%,E,L,2021/8/6,,银华基金管理股份有限公司,fund_type/benchmark/name:index_candidate,,,,,,,
159787.SZ,易方达中证全指建筑材料ETF,Y,include:name_etf,周期,建筑材料,股票型,中证全指建筑材料指数收益率×100%,E,L,2022/3/15,,易方达基金管理有限公司,sw2021:index_classify,,801710.SI,建筑材料,L1,0,建筑材料,sw2021:industry_name
159790.SZ,华夏中证内地低碳经济主题ETF,Y,include:name_etf,新能源,碳中和,股票型,中证内地低碳经济主题指数收益率×100%,E,L,2021/8/6,,华夏基金管理有限公司,fund_type/benchmark/name:index_candidate,,,,,,,
159800.SZ,鹏华中证800ETF,Y,include:name_etf,宽基,其他,股票型,中证800指数收益率×100%,E,L,2024/7/12,,鹏华基金管理有限公司,fund_type/benchmark/name:index_candidate,,,,,,,
159805.SZ,鹏华中证传媒ETF,Y,include:name_etf,科技,传媒,股票型,中证传媒指数收益率×100%,E,L,2020/4/17,,鹏华基金管理有限公司,sw2021:index_classify,,801760.SI,传媒,L1,0,传媒,sw2021:industry_name
159825.SZ,富国中证农业主题ETF,Y,include:name_etf,消费,农牧,股票型,中证农业主题指数收益率×100%,E,L,2020/12/29,,富国基金管理有限公司,fund_type/benchmark/name:index_candidate,,,,,,,
159827.SZ,银华中证农业主题ETF,Y,include:name_etf,消费,农牧,股票型,中证农业主题指数×100%,E,L,2020/12/18,,银华基金管理股份有限公司,fund_type/benchmark/name:index_candidate,,,,,,,
159834.SZ,南方上海金ETF,Y,include:name_etf,宽基,其他,其他,上海金集中定价合约的午盘基准价格收益率×100%,E,L,2022/3/16,,南方基金管理股份有限公司,fund_type/benchmark/name:index_candidate,,,,,,,
159843.SZ,招商国证食品饮料行业ETF,Y,include:name_etf,消费,食品饮料,股票型,国证食品饮料行业指数收益率×100%,E,L,2021/2/5,,招商基金管理有限公司,sw2021:index_classify,,801120.SI,食品饮料,L1,0,食品饮料,sw2021:industry_name
159855.SZ,银华中证影视主题ETF,Y,include:name_etf,科技,传媒,股票型,中证影视主题指数收益率×100%,E,L,2021/2/26,,银华基金管理股份有限公司,fund_type/benchmark/name:index_candidate,,,,,,,
159862.SZ,银华中证细分食品饮料产业主题ETF,Y,include:name_etf,消费,食品饮料,股票型,中证细分食品饮料产业主题指数收益率×100%,E,L,2021/11/8,,银华基金管理股份有限公司,sw2021:index_classify,,801120.SI,食品饮料,L1,0,食品饮料,sw2021:industry_name
159865.SZ,国泰中证畜牧养殖ETF,Y,include:name_etf,消费,农牧,股票型,中证畜牧养殖指数收益率×100%,E,L,2021/3/8,,国泰基金管理有限公司,fund_type/benchmark/name:index_candidate,,,,,,,
159867.SZ,鹏华中证畜牧养殖ETF,Y,include:name_etf,消费,农牧,股票型,中证畜牧养殖指数收益率×100%,E,L,2021/3/5,,鹏华基金管理有限公司,fund_type/benchmark/name:index_candidate,,,,,,,
159869.SZ,华夏中证动漫游戏ETF,Y,include:name_etf,科技,游戏,股票型,中证动漫游戏指数收益率×100%,E,L,2021/3/5,,华夏基金管理有限公司,sw2021:index_classify,,801764.SI,游戏Ⅱ,L2,720000,游戏,sw2021:industry_name_simplified
